Date & Time,PM2.5 (ug/m3),PM10 (ug/m3),O3 (ppb),NO (ppb),NO2 (ppb),SO2 (ppb)
10-01-2020 01:00,8.1,14.7,21.7,0.0,12.0,0.5
10-01-2020 02:00,9.0,22.6,24.9,0.0,8.1,0.4
10-01-2020 03:00,7.8,16.5,25.3,0.0,7.5,0.4
10-01-2020 04:00,7.9,18.0,26.1,0.0,6.1,0.3
10-01-2020 05:00,8.7,19.2,25.9,0.0,6.7,0.4
10-01-2020 06:00,10.2,16.8,21.8,0.0,10.0,0.7
10-01-2020 07:00,8.1,13.5,20.8,0.0,10.7,0.4
10-01-2020 08:00,9.0,12.6,17.8,0.2,13.7,0.4
10-01-2020 09:00,11.2,16.3,16.6,1.1,14.5,0.4
10-01-2020 10:00,13.9,20.4,15.8,2.2,15.7,0.4
10-01-2020 11:00,8.2,16.1,15.5,3.8,15.3,0.5
10-01-2020 12:00,8.8,13.9,14.4,6.3,16.7,0.6
10-01-2020 13:00,9.0,14.8,4.7,31.0,30.5,1.0
10-01-2020 14:00,13.1,16.1,2.6,42.9,34.6,1.1
10-01-2020 15:00,11.0,13.5,3.4,20.7,30.8,1.0
10-01-2020 16:00,10.4,12.7,2.8,16.2,30.8,0.9
10-01-2020 17:00,10.4,12.4,0.9,21.2,31.6,0.7
10-01-2020 18:00,13.5,15.4,2.4,9.0,30.0,0.5
10-01-2020 19:00,13.6,15.4,4.1,4.3,27.8,0.4
10-01-2020 20:00,12.4,14.2,3.0,8.6,28.8,0.3
10-01-2020 21:00,10.3,11.9,1.3,17.6,28.1,0.3
10-01-2020 22:00,10.1,12.4,2.5,4.2,24.1,0.2
10-01-2020 23:00,11.5,13.6,2.8,7.0,23.0,0.2
10-01-2020 24:00,9.9,11.2,6.6,3.9,18.2,0.2
11-01-2020 01:00,9.7,10.6,10.4,1.0,12.7,0.1
11-01-2020 02:00,9.6,10.8,14.4,0.2,8.4,0.1
11-01-2020 03:00,15.1,21.0,13.9,0.4,7.7,0.1
11-01-2020 04:00,13.7,17.6,16.0,0.1,6.4,0.1
11-01-2020 05:00,15.0,20.8,15.8,0.0,6.0,0.1
11-01-2020 06:00,18.1,24.5,17.1,0.0,5.2,0.0
11-01-2020 07:00,13.3,14.4,16.7,0.1,6.1,0.0
11-01-2020 08:00,12.6,13.2,16.9,0.1,5.1,0.0
11-01-2020 09:00,10.6,11.2,15.7,0.8,7.0,0.0
11-01-2020 10:00,11.4,12.4,18.1,0.6,6.2,0.0
11-01-2020 11:00,12.0,13.1,15.4,1.5,10.4,0.1
11-01-2020 12:00,10.5,11.4,16.3,1.2,8.3,0.1
11-01-2020 13:00,11.2,12.5,18.4,1.2,9.9,0.1
11-01-2020 14:00,12.4,14.3,14.3,1.0,9.3,0.0
11-01-2020 15:00,12.0,12.9,12.8,0.6,10.1,0.0
11-01-2020 16:00,8.8,9.1,10.4,0.8,13.1,0.0
11-01-2020 17:00,3.1,3.4,10.8,0.2,10.2,0.0
11-01-2020 18:00,5.1,5.7,18.6,0.0,3.1,0.0
11-01-2020 19:00,4.3,4.8,18.0,0.0,4.3,0.0
11-01-2020 20:00,4.7,5.2,22.5,0.0,2.7,0.0
11-01-2020 21:00,3.2,3.4,22.8,0.0,2.3,0.0
11-01-2020 22:00,1.8,1.9,25.2,0.0,2.2,0.0
11-01-2020 23:00,1.3,1.4,26.2,0.0,2.2,0.0
11-01-2020 24:00,1.3,1.3,29.4,0.0,1.7,0.0
12-01-2020 01:00,1.4,1.5,30.9,0.0,1.8,0.1
12-01-2020 02:00,1.6,1.8,32.1,0.0,1.8,0.2
12-01-2020 03:00,1.8,2.0,33.2,0.0,1.2,0.1
12-01-2020 04:00,2.1,2.4,31.1,0.0,1.9,0.1
12-01-2020 05:00,2.0,2.3,32.1,0.0,1.2,0.1
12-01-2020 06:00,1.8,2.1,31.7,0.0,1.4,0.1
12-01-2020 07:00,1.9,2.2,31.0,0.0,1.5,0.1
12-01-2020 08:00,1.7,1.9,31.1,0.0,1.4,0.0
12-01-2020 09:00,2.0,2.3,31.1,0.0,1.6,0.0
12-01-2020 10:00,2.4,2.7,31.2,0.1,1.6,0.0
12-01-2020 11:00,2.5,2.9,30.9,0.4,1.8,0.1
12-01-2020 12:00,2.4,2.8,31.5,0.2,0.7,0.1
12-01-2020 13:00,2.1,2.3,32.6,0.1,0.6,0.1
12-01-2020 14:00,2.1,2.3,33.1,0.0,0.3,0.1
12-01-2020 15:00,2.1,2.5,33.2,0.0,0.5,0.1
12-01-2020 16:00,2.6,3.1,31.5,0.0,1.4,0.1
12-01-2020 17:00,3.2,3.7,32.5,0.0,0.4,0.0
12-01-2020 18:00,3.4,3.9,32.1,0.0,1.2,0.0
12-01-2020 19:00,3.3,4.1,32.1,0.0,0.8,0.1
12-01-2020 20:00,3.6,4.0,32.2,0.0,0.6,0.0
12-01-2020 21:00,3.8,4.2,31.9,0.0,0.5,0.0
12-01-2020 22:00,3.5,3.8,31.5,0.0,1.1,0.0
12-01-2020 23:00,5.3,5.7,27.0,0.2,6.2,0.1
12-01-2020 24:00,3.3,3.7,25.2,0.2,7.9,0.3
13-01-2020 01:00,2.9,3.1,21.7,0.0,11.0,2.1
13-01-2020 02:00,2.8,2.9,20.3,0.0,11.5,1.5
13-01-2020 03:00,3.2,3.4,22.1,0.0,9.0,0.9
13-01-2020 04:00,3.5,3.7,25.0,0.0,7.5,0.5
13-01-2020 05:00,4.3,4.7,25.4,0.0,6.8,0.6
13-01-2020 06:00,5.5,5.9,24.8,0.0,7.9,0.9
13-01-2020 07:00,5.5,5.9,22.9,0.0,9.7,1.8
13-01-2020 08:00,5.7,6.1,19.1,0.3,13.9,2.3
13-01-2020 09:00,7.7,8.5,22.6,0.7,9.3,1.3
13-01-2020 10:00,7.3,8.0,<Samp,1.0,6.8,0.8
13-01-2020 11:00,6.6,7.2,Down,2.4,11.4,1.0
13-01-2020 12:00,7.0,8.2,Down,4.1,12.1,1.3
13-01-2020 13:00,7.0,7.7,Down,2.9,9.7,1.2
13-01-2020 14:00,7.4,8.5,Zero,1.6,7.6,1.0
13-01-2020 15:00,7.3,8.8,<Samp,1.8,9.4,0.9
13-01-2020 16:00,7.7,9.6,23.8,1.1,11.3,0.8
13-01-2020 17:00,8.8,11.3,20.1,0.3,15.0,0.8
13-01-2020 18:00,9.7,11.2,16.0,0.0,18.0,1.0
13-01-2020 19:00,11.4,13.7,16.9,0.0,16.1,1.1
13-01-2020 20:00,13.0,15.7,16.8,0.0,15.0,1.0
13-01-2020 21:00,14.4,17.0,19.4,0.0,11.8,0.9
13-01-2020 22:00,15.8,18.3,20.9,0.0,9.9,0.8
13-01-2020 23:00,15.0,16.8,21.6,0.0,8.7,0.6
13-01-2020 24:00,14.2,16.6,23.4,0.0,7.0,0.5
14-01-2020 01:00,14.3,16.4,22.9,0.0,6.5,0.4
14-01-2020 02:00,13.7,15.3,24.6,0.0,4.8,0.3
14-01-2020 03:00,15.1,16.8,26.2,0.0,4.1,0.3
14-01-2020 04:00,16.9,18.4,23.2,0.0,5.0,0.3
14-01-2020 05:00,15.3,16.4,24.8,0.0,4.0,0.3
14-01-2020 06:00,11.2,12.7,25.8,0.0,3.4,0.2
14-01-2020 07:00,11.5,13.0,22.8,0.0,6.8,0.3
14-01-2020 08:00,12.5,13.5,8.9,4.9,22.2,0.3
14-01-2020 09:00,10.4,11.0,8.0,5.1,23.7,1.3
14-01-2020 10:00,8.6,9.4,21.0,2.1,11.0,1.1
14-01-2020 11:00,8.7,9.6,24.9,3.3,8.7,0.7
14-01-2020 12:00,8.3,9.5,22.2,6.4,13.7,0.6
14-01-2020 13:00,7.5,8.5,17.0,9.1,19.4,0.4
14-01-2020 14:00,7.3,8.1,21.5,5.1,13.8,0.5
14-01-2020 15:00,7.1,8.1,22.0,4.0,13.9,1.4
14-01-2020 16:00,7.5,8.8,21.7,2.2,13.3,2.1
14-01-2020 17:00,8.1,8.8,22.7,0.4,12.0,0.5
14-01-2020 18:00,7.9,8.4,22.9,0.0,11.5,1.4
14-01-2020 19:00,10.1,10.8,24.7,0.0,9.2,1.4
14-01-2020 20:00,10.2,10.8,24.8,0.0,8.9,0.9
14-01-2020 21:00,12.5,13.5,23.4,0.0,9.2,1.1
14-01-2020 22:00,15.6,16.6,22.5,0.0,9.3,1.1
14-01-2020 23:00,17.1,18.4,21.7,0.0,9.3,0.9
14-01-2020 24:00,19.9,20.8,22.6,0.0,8.0,0.6
15-01-2020 01:00,16.9,17.4,23.7,0.0,6.6,0.8
15-01-2020 02:00,16.3,16.6,25.4,0.0,5.1,0.7
15-01-2020 03:00,17.5,18.1,23.0,0.0,7.2,0.6
15-01-2020 04:00,18.1,18.8,22.2,0.0,7.6,0.6
15-01-2020 05:00,18.4,19.6,19.7,0.0,8.6,0.5
15-01-2020 06:00,19.6,20.6,15.3,0.0,11.4,0.5
15-01-2020 07:00,20.4,22.4,13.6,0.1,12.5,0.4
15-01-2020 08:00,21.4,23.1,11.9,0.7,13.2,0.4
15-01-2020 09:00,22.9,24.9,13.6,1.0,10.3,0.3
15-01-2020 10:00,24.6,27.2,13.0,2.8,9.9,0.3
15-01-2020 11:00,23.9,27.0,17.0,1.7,5.5,0.4
15-01-2020 12:00,22.0,25.5,18.7,2.2,4.9,0.4
15-01-2020 13:00,18.9,21.0,19.3,1.3,4.8,0.4
15-01-2020 14:00,17.2,19.5,20.2,1.2,5.0,0.4
15-01-2020 15:00,15.8,18.0,21.1,0.6,5.0,0.3
15-01-2020 16:00,14.4,16.4,22.0,0.2,5.1,0.3
15-01-2020 17:00,12.2,13.6,21.7,0.0,6.0,0.3
15-01-2020 18:00,10.9,11.9,14.2,0.0,12.3,0.2
15-01-2020 19:00,10.8,12.0,13.4,0.0,11.9,0.2
15-01-2020 20:00,10.7,12.0,13.4,0.1,11.6,0.2
15-01-2020 21:00,9.8,10.9,12.4,0.0,13.3,0.2
15-01-2020 22:00,10.6,11.5,6.2,1.8,18.9,0.2
15-01-2020 23:00,9.7,10.5,6.3,0.4,19.1,0.2
15-01-2020 24:00,11.2,13.1,3.0,3.9,21.6,0.2
16-01-2020 01:00,12.2,14.3,8.6,0.4,14.8,0.2
16-01-2020 02:00,11.8,14.2,7.7,0.1,15.9,0.5
16-01-2020 03:00,10.2,12.0,5.8,0.4,17.6,0.5
16-01-2020 04:00,10.8,12.2,6.9,0.0,11.7,0.4
16-01-2020 05:00,12.6,13.7,10.7,0.0,9.2,0.3
16-01-2020 06:00,11.8,12.5,17.4,0.0,5.2,0.2
16-01-2020 07:00,13.6,14.1,16.9,0.0,5.8,0.1
16-01-2020 08:00,13.3,13.9,15.4,0.0,7.3,0.1
16-01-2020 09:00,12.3,13.3,17.2,0.6,6.4,0.1
16-01-2020 10:00,7.1,8.0,21.4,0.8,3.4,0.1
16-01-2020 11:00,5.8,6.4,24.9,0.5,2.1,0.1
16-01-2020 12:00,2.7,3.1,25.4,0.1,1.3,0.1
16-01-2020 13:00,2.8,3.3,25.9,0.2,1.4,0.1
16-01-2020 14:00,3.4,4.3,25.7,0.1,1.1,0.1
16-01-2020 15:00,3.1,3.6,23.7,0.0,0.7,0.1
16-01-2020 16:00,2.6,4.5,28.9,0.0,0.5,0.1
16-01-2020 17:00,2.0,2.2,30.3,0.0,0.5,0.0
16-01-2020 18:00,1.8,2.7,31.1,0.0,0.4,0.0
16-01-2020 19:00,1.9,2.3,33.8,0.0,0.3,0.0
16-01-2020 20:00,2.4,2.7,34.7,0.0,0.2,0.0
16-01-2020 21:00,1.8,2.2,37.0,0.0,0.1,0.0
16-01-2020 22:00,1.4,1.6,39.1,0.0,0.1,0.0
16-01-2020 23:00,1.5,1.8,40.3,0.0,0.1,0.0
16-01-2020 24:00,1.8,2.2,39.8,0.0,0.1,0.0
17-01-2020 01:00,1.7,1.8,39.1,0.0,0.1,0.0
17-01-2020 02:00,1.9,2.0,38.0,0.0,0.1,0.0
17-01-2020 03:00,1.9,2.1,37.2,0.0,0.0,0.0
17-01-2020 04:00,2.1,2.4,35.5,0.0,0.1,0.0
17-01-2020 05:00,2.0,2.2,36.2,0.0,0.0,0.0
17-01-2020 06:00,2.7,3.9,36.0,0.0,0.0,0.0
17-01-2020 07:00,3.2,5.9,35.8,0.0,0.0,0.0
17-01-2020 08:00,3.7,6.5,35.5,0.0,0.0,0.0
17-01-2020 09:00,4.0,7.7,35.0,0.0,0.2,0.0
17-01-2020 10:00,4.0,6.9,34.5,0.1,0.5,0.0
17-01-2020 11:00,4.0,8.1,35.0,0.2,0.4,0.0
17-01-2020 12:00,4.1,9.6,34.9,0.4,0.8,0.0
17-01-2020 13:00,3.8,7.4,35.0,0.6,1.1,0.0
17-01-2020 14:00,3.9,7.1,34.8,0.8,1.4,0.1
17-01-2020 15:00,4.2,8.3,35.2,0.7,1.7,0.1
17-01-2020 16:00,4.4,9.4,34.4,0.6,2.8,0.1
17-01-2020 17:00,4.9,11.1,32.4,0.2,4.6,0.1
17-01-2020 18:00,4.6,7.3,29.6,0.0,6.7,0.1
17-01-2020 19:00,5.3,8.2,29.7,0.0,6.2,0.1
17-01-2020 20:00,6.3,10.3,29.1,0.0,6.6,0.2
17-01-2020 21:00,6.7,10.7,29.1,0.0,6.5,0.0
17-01-2020 22:00,7.1,12.2,29.8,0.0,5.0,0.1
17-01-2020 23:00,6.4,9.7,31.1,0.0,3.3,0.1
17-01-2020 24:00,6.4,9.6,25.5,0.0,8.2,0.0
18-01-2020 01:00,6.8,11.0,26.5,0.0,7.3,0.0
18-01-2020 02:00,8.0,12.3,26.3,0.0,7.2,0.0
18-01-2020 03:00,6.7,11.5,26.3,0.0,6.2,0.0
18-01-2020 04:00,6.6,9.0,28.5,0.0,3.3,0.0
18-01-2020 05:00,6.9,8.8,28.9,0.0,3.1,0.0
18-01-2020 06:00,7.2,9.2,24.5,0.0,7.5,0.0
18-01-2020 07:00,9.1,12.1,21.7,0.0,7.9,0.0
18-01-2020 08:00,10.0,11.9,22.9,0.1,6.2,0.0
18-01-2020 09:00,10.6,13.2,21.1,2.3,9.7,0.0
18-01-2020 10:00,9.0,11.3,13.8,13.4,22.0,0.3
18-01-2020 11:00,9.0,16.0,21.2,6.0,12.6,0.4
18-01-2020 12:00,10.6,26.7,26.6,4.2,8.7,0.8
18-01-2020 13:00,11.1,24.5,27.1,4.4,10.1,0.7
18-01-2020 14:00,11.1,27.1,28.2,2.8,9.6,0.5
18-01-2020 15:00,7.6,18.7,27.1,2.2,11.7,0.3
18-01-2020 16:00,6.6,11.7,26.9,1.2,11.5,0.2
18-01-2020 17:00,7.2,10.7,27.7,0.3,11.0,0.1
18-01-2020 18:00,7.7,11.9,28.6,0.1,8.4,0.1
18-01-2020 19:00,8.8,11.4,29.5,0.1,6.8,0.2
18-01-2020 20:00,11.8,16.0,29.2,0.1,6.7,0.9
18-01-2020 21:00,28.4,40.5,28.9,0.1,7.3,1.1
18-01-2020 22:00,51.7,75.4,28.9,0.1,7.0,1.5
18-01-2020 23:00,15.3,21.2,30.4,0.1,5.7,1.2
18-01-2020 24:00,9.5,12.7,29.4,0.1,6.1,0.6
19-01-2020 01:00,13.4,18.3,29.5,0.0,5.6,0.4
19-01-2020 02:00,10.8,14.4,29.3,0.0,6.1,0.4
19-01-2020 03:00,8.9,11.8,30.1,0.0,5.7,0.4
19-01-2020 04:00,8.5,11.3,31.4,0.0,4.4,0.4
19-01-2020 05:00,8.4,11.3,32.9,0.0,3.8,0.3
19-01-2020 06:00,5.5,6.8,32.7,0.0,3.9,0.5
19-01-2020 07:00,5.7,7.4,32.2,0.0,4.4,0.6
19-01-2020 08:00,3.2,3.6,33.4,0.0,3.3,0.4
19-01-2020 09:00,3.4,4.0,34.2,0.2,2.7,0.3
19-01-2020 10:00,3.4,3.8,35.1,0.4,2.2,0.4
19-01-2020 11:00,3.4,3.8,36.0,0.4,1.5,0.4
19-01-2020 12:00,3.0,3.3,36.7,0.3,1.1,0.3
19-01-2020 13:00,3.4,4.1,37.3,0.4,1.1,0.4
19-01-2020 14:00,3.3,3.8,37.5,0.3,1.4,0.4
19-01-2020 15:00,3.5,4.3,36.6,0.6,2.9,0.3
19-01-2020 16:00,3.7,4.4,36.8,0.1,2.0,0.2
19-01-2020 17:00,4.4,5.4,35.3,0.0,2.5,0.2
19-01-2020 18:00,4.4,5.6,32.3,0.0,4.6,0.1
19-01-2020 19:00,3.0,3.2,34.4,0.0,1.7,0.1
19-01-2020 20:00,2.9,3.0,35.9,0.0,1.1,0.2
19-01-2020 21:00,2.7,2.9,36.0,0.0,0.9,0.2
19-01-2020 22:00,3.9,4.3,36.4,0.0,0.4,0.1
19-01-2020 23:00,4.2,4.5,36.0,0.0,0.4,0.1
19-01-2020 24:00,8.9,9.6,35.4,0.0,0.6,0.1
20-01-2020 01:00,9.0,9.6,35.3,0.0,0.6,0.0
20-01-2020 02:00,8.9,9.4,36.1,0.0,0.4,0.0
20-01-2020 03:00,8.3,8.6,37.1,0.0,0.2,0.0
20-01-2020 04:00,7.4,7.7,36.8,0.0,0.4,0.0
20-01-2020 05:00,3.7,3.9,37.2,0.0,0.3,0.0
20-01-2020 06:00,2.3,2.5,37.7,0.0,0.4,0.0
20-01-2020 07:00,2.0,2.3,37.4,0.0,0.4,0.0
20-01-2020 08:00,2.4,2.8,36.9,0.2,1.0,0.0
20-01-2020 09:00,2.9,3.8,32.5,6.7,7.6,0.1
20-01-2020 10:00,2.5,3.0,33.1,2.5,5.5,0.1
20-01-2020 11:00,2.6,3.1,35.3,1.7,2.9,0.1
20-01-2020 12:00,2.6,3.7,35.3,1.9,3.0,0.1
20-01-2020 13:00,3.0,5.6,35.6,1.8,3.0,0.1
20-01-2020 14:00,3.0,5.8,37.0,1.2,2.5,0.1
20-01-2020 15:00,2.2,3.6,36.6,1.3,3.2,0.2
20-01-2020 16:00,2.2,3.2,36.1,0.8,3.6,0.1
20-01-2020 17:00,2.8,4.5,35.7,0.2,4.6,0.1
20-01-2020 18:00,2.9,3.9,33.2,0.0,7.5,0.1
20-01-2020 19:00,3.2,3.9,31.7,0.0,8.2,0.1
20-01-2020 20:00,3.0,3.9,33.9,0.0,6.0,0.1
20-01-2020 21:00,3.2,3.7,33.4,0.0,6.6,0.1
20-01-2020 22:00,3.5,4.3,32.5,0.0,7.6,0.1
20-01-2020 23:00,3.8,4.5,29.9,0.0,9.2,0.1
20-01-2020 24:00,3.8,4.5,31.5,0.0,6.7,0.0
21-01-2020 01:00,3.6,4.1,30.5,0.0,7.3,0.0
21-01-2020 02:00,4.2,4.7,22.0,0.2,15.4,0.0
21-01-2020 03:00,3.9,4.3,25.8,0.0,10.8,0.0
21-01-2020 04:00,3.5,3.7,25.0,0.0,11.1,0.0
21-01-2020 05:00,3.4,3.5,30.6,0.0,4.4,0.0
21-01-2020 06:00,3.5,3.7,31.9,0.0,3.2,0.0
21-01-2020 07:00,4.2,4.6,28.7,0.0,6.4,0.0
21-01-2020 08:00,4.6,5.1,17.2,7.2,19.8,0.1
21-01-2020 09:00,4.9,5.9,9.8,23.2,28.6,0.2
21-01-2020 10:00,4.7,6.5,20.4,11.6,16.0,0.1
21-01-2020 11:00,3.9,5.0,28.8,4.2,8.0,0.1
21-01-2020 12:00,3.7,4.4,31.4,3.9,6.3,0.2
21-01-2020 13:00,3.3,3.9,34.5,2.5,4.4,0.4
21-01-2020 14:00,3.7,5.3,36.2,1.6,3.8,0.6
21-01-2020 15:00,4.4,6.3,36.6,1.3,4.8,0.6
21-01-2020 16:00,3.6,4.7,35.4,0.9,6.1,0.5
21-01-2020 17:00,4.3,10.2,32.1,0.3,9.8,0.3
21-01-2020 18:00,6.4,16.0,21.4,0.9,21.3,0.2
21-01-2020 19:00,6.0,13.0,28.6,0.1,13.0,0.2
21-01-2020 20:00,6.4,11.4,34.8,0.0,6.9,0.2
21-01-2020 21:00,6.4,8.9,34.4,0.0,7.5,0.2
21-01-2020 22:00,5.9,7.6,35.2,0.0,6.6,0.2
21-01-2020 23:00,6.3,8.2,36.3,0.0,4.7,0.2
21-01-2020 24:00,6.2,7.7,36.7,0.0,4.3,0.2
22-01-2020 01:00,7.2,7.7,35.6,0.0,4.6,0.2
22-01-2020 02:00,9.7,9.9,36.2,0.0,3.8,0.2
22-01-2020 03:00,10.2,10.4,36.1,0.0,4.1,0.2
22-01-2020 04:00,10.1,10.2,35.2,0.0,5.4,0.2
22-01-2020 05:00,9.9,10.1,35.4,0.0,5.2,0.3
22-01-2020 06:00,10.0,10.2,35.3,0.0,5.2,0.3
22-01-2020 07:00,10.9,11.2,32.7,0.0,7.1,0.4
22-01-2020 08:00,12.1,12.5,30.7,0.2,8.6,0.4
22-01-2020 09:00,12.5,13.1,31.0,1.0,7.5,0.4
22-01-2020 10:00,13.4,14.3,30.8,2.6,8.8,0.9
22-01-2020 11:00,12.4,13.2,32.9,2.5,7.0,1.1
22-01-2020 12:00,12.3,12.8,35.2,1.9,6.0,0.8
22-01-2020 13:00,12.2,13.2,37.6,1.4,5.4,0.7
22-01-2020 14:00,10.8,12.0,40.6,0.7,3.8,0.5
22-01-2020 15:00,9.3,9.9,40.3,0.6,3.7,0.4
22-01-2020 16:00,10.6,10.9,39.0,0.4,3.8,0.4
22-01-2020 17:00,11.7,12.2,37.5,0.1,4.0,0.3
22-01-2020 18:00,13.1,13.9,35.3,0.0,5.5,0.3
22-01-2020 19:00,12.1,13.2,34.4,0.0,6.5,0.3
22-01-2020 20:00,11.7,12.0,34.7,0.0,5.8,0.2
22-01-2020 21:00,13.3,14.1,33.7,0.0,6.9,0.5
22-01-2020 22:00,10.8,11.4,33.6,0.0,7.3,0.5
22-01-2020 23:00,9.1,9.9,24.5,0.9,15.7,0.3
22-01-2020 24:00,12.8,14.2,13.6,5.5,26.0,0.2
23-01-2020 01:00,10.7,11.2,7.3,8.8,31.9,0.2
23-01-2020 02:00,9.0,9.6,10.5,2.5,26.7,0.2
23-01-2020 03:00,8.8,9.5,20.4,0.3,18.4,0.2
23-01-2020 04:00,8.7,9.7,36.4,0.0,4.4,0.3
23-01-2020 05:00,7.5,8.7,37.2,0.0,3.9,0.2
23-01-2020 06:00,7.1,9.7,28.9,0.0,11.5,0.2
23-01-2020 07:00,8.1,12.7,26.4,0.0,13.7,0.2
23-01-2020 08:00,10.4,18.6,26.6,0.2,13.0,0.2
23-01-2020 09:00,10.3,14.7,29.8,1.6,10.3,0.2
23-01-2020 10:00,12.1,20.4,28.2,3.9,12.3,0.3
23-01-2020 11:00,12.8,28.1,30.3,4.1,10.6,0.3
23-01-2020 12:00,14.3,46.7,34.6,1.9,6.5,0.4
23-01-2020 13:00,10.8,22.8,36.6,1.7,5.3,0.9
23-01-2020 14:00,10.2,16.4,37.3,1.4,5.2,0.9
23-01-2020 15:00,11.3,18.6,37.3,1.3,6.1,0.6
23-01-2020 16:00,12.3,20.8,35.7,0.9,7.5,0.6
23-01-2020 17:00,14.0,22.9,35.5,0.1,5.9,0.5
23-01-2020 18:00,16.4,36.3,34.5,0.0,5.8,0.4
23-01-2020 19:00,20.2,68.8,33.6,0.0,5.3,0.3
23-01-2020 20:00,21.1,69.4,27.7,0.9,10.5,0.3
23-01-2020 21:00,19.4,51.6,1.8,17.6,37.8,0.4
23-01-2020 22:00,21.3,52.5,7.1,6.6,30.4,0.3
23-01-2020 23:00,24.5,55.4,6.5,1.7,30.2,0.2
23-01-2020 24:00,25.1,37.4,8.5,0.1,23.5,0.1
24-01-2020 01:00,28.5,42.1,12.0,0.1,21.2,0.2
24-01-2020 02:00,31.1,46.1,4.4,3.2,29.6,0.3
24-01-2020 03:00,26.0,38.2,3.8,1.3,28.6,0.3
24-01-2020 04:00,27.7,40.2,1.1,3.7,35.0,0.4
24-01-2020 05:00,26.3,37.1,3.0,0.3,29.7,0.5
24-01-2020 06:00,26.5,35.9,4.4,0.4,27.3,3.0
24-01-2020 07:00,26.8,35.5,5.4,1.0,27.1,5.2
24-01-2020 08:00,29.2,42.0,5.9,1.5,26.7,6.3
24-01-2020 09:00,26.2,33.7,13.4,4.1,21.0,10.0
24-01-2020 10:00,18.6,25.5,18.7,5.1,17.1,8.2
24-01-2020 11:00,18.5,34.6,23.6,3.8,11.9,5.9
24-01-2020 12:00,15.6,34.9,27.7,2.4,7.7,2.2
24-01-2020 13:00,8.2,13.1,27.7,3.3,8.2,4.7
24-01-2020 14:00,6.6,13.3,29.3,2.2,6.9,3.9
24-01-2020 15:00,9.3,15.8,29.7,1.9,7.8,2.9
24-01-2020 16:00,13.4,17.0,28.7,1.9,9.1,4.0
24-01-2020 17:00,25.5,30.1,25.5,0.6,11.5,3.5
24-01-2020 18:00,23.9,28.3,21.2,0.0,15.5,8.9
24-01-2020 19:00,14.8,16.9,23.1,0.0,13.3,3.1
24-01-2020 20:00,11.5,12.8,27.6,0.0,9.1,1.5
24-01-2020 21:00,11.2,13.7,27.6,0.0,8.1,1.4
24-01-2020 22:00,10.3,12.2,25.7,0.0,8.7,1.5
24-01-2020 23:00,10.2,12.2,23.9,0.0,9.1,1.5
24-01-2020 24:00,10.3,12.9,24.0,0.0,8.2,1.3
25-01-2020 01:00,9.3,11.0,23.7,0.0,7.7,1.3
25-01-2020 02:00,9.3,10.5,23.5,0.0,7.6,1.4
25-01-2020 03:00,8.3,8.7,22.6,0.0,8.3,2.1
25-01-2020 04:00,8.6,10.5,21.0,0.0,9.4,2.8
25-01-2020 05:00,8.2,9.1,21.9,0.0,8.5,3.0
25-01-2020 06:00,8.6,9.1,22.0,0.0,8.9,5.8
25-01-2020 07:00,8.4,9.7,22.1,0.0,8.5,7.1
25-01-2020 08:00,8.8,10.1,21.6,0.2,8.9,7.0
25-01-2020 09:00,8.7,9.3,22.4,1.7,8.7,5.4
25-01-2020 10:00,10.9,12.1,24.4,2.8,8.6,5.3
25-01-2020 11:00,12.9,16.7,23.4,5.5,12.4,2.5
25-01-2020 12:00,12.3,17.4,32.7,3.3,8.7,1.5
25-01-2020 13:00,12.2,16.8,34.3,2.1,8.4,1.1
25-01-2020 14:00,11.1,13.8,36.2,1.1,7.1,0.8
25-01-2020 15:00,11.6,14.1,28.8,1.6,12.1,2.7
25-01-2020 16:00,13.5,17.7,24.2,0.9,13.9,5.6
25-01-2020 17:00,12.7,16.3,23.2,0.1,13.7,4.8
25-01-2020 18:00,11.6,12.3,24.4,0.0,12.1,1.0
25-01-2020 19:00,11.6,12.5,29.4,0.0,8.0,0.4
25-01-2020 20:00,10.6,11.7,29.6,0.0,8.7,0.3
25-01-2020 21:00,7.3,7.4,28.7,0.0,8.5,0.2
25-01-2020 22:00,4.1,4.1,30.4,0.0,7.6,0.1
25-01-2020 23:00,3.6,3.7,31.7,0.0,5.8,0.2
25-01-2020 24:00,3.0,3.1,30.4,0.0,5.8,0.3
26-01-2020 01:00,4.6,4.8,29.9,0.0,5.7,0.2
26-01-2020 02:00,5.3,5.6,27.7,0.0,7.9,0.2
26-01-2020 03:00,4.7,4.8,21.8,0.0,13.1,0.1
26-01-2020 04:00,5.4,7.0,19.2,0.2,13.5,0.1
26-01-2020 05:00,6.9,8.5,26.5,0.1,6.8,0.1
26-01-2020 06:00,7.5,8.3,28.5,0.0,5.2,0.1
26-01-2020 07:00,4.4,4.5,23.9,0.0,5.3,0.1
26-01-2020 08:00,6.2,6.3,21.2,0.0,4.0,0.1
26-01-2020 09:00,6.7,6.8,19.1,0.5,5.5,0.1
26-01-2020 10:00,8.4,8.6,18.8,0.9,6.6,0.1
26-01-2020 11:00,10.5,10.7,21.6,0.9,5.0,0.1
26-01-2020 12:00,10.1,10.4,22.0,0.8,4.0,0.2
26-01-2020 13:00,9.6,9.8,17.9,1.1,4.5,0.2
26-01-2020 14:00,8.3,8.5,16.6,1.3,3.8,0.2
